   1.0000000000000000       -1.0000000000000000       -16.554059751140592     
   1.0000000000000000       -2.0000000000000000       -9.5828678255015838     
   1.0000000000000000       -3.0000000000000000       -7.2453762819418097     
   1.0000000000000000       -4.0000000000000000       -6.0286953690895970     
   1.0000000000000000       -5.0000000000000000       -5.2623130812374841     
   1.0000000000000000       -6.0000000000000000       -4.7257067238015473     
   1.0000000000000000       -7.0000000000000000       -4.3239845533792325     
   1.0000000000000000       -8.0000000000000000       -4.0090815814776217     
   1.0000000000000000       -9.0000000000000000       -3.7538206671954488     
   1.0000000000000000       -10.000000000000000       -3.5415662520140869     
   1.0000000000000000       -11.000000000000000       -3.3615060798950238     
   1.0000000000000000       -12.000000000000000       -3.2062750634392123     
   1.0000000000000000       -13.000000000000000       -3.0706633411014597     
   1.0000000000000000       -14.000000000000000       -2.9508695851632623     
   1.0000000000000000       -15.000000000000000       -2.8440473790201972     
   1.0000000000000000       -16.000000000000000       -2.7480179597861896     
   1.0000000000000000       -17.000000000000000       -2.6610818154387688     
   1.0000000000000000       -18.000000000000000       -2.5818913456577297     
   1.0000000000000000       -19.000000000000000       -2.5093625228800307     
   1.0000000000000000       -20.000000000000000       -2.4426121957324129     
   1.0000000000000000       -21.000000000000000       -2.3809126872825552     
   1.0000000000000000       -22.000000000000000       -2.3236583240188073     
   1.0000000000000000       -23.000000000000000       -2.2703403622662868     
   1.0000000000000000       -24.000000000000000       -2.2205279326573635     
   1.0000000000000000       -25.000000000000000       -2.1738533681783760     
   1.0000000000000000       -26.000000000000000       -2.1300007726652357     
   1.0000000000000000       -27.000000000000000       -2.0886970171128167     
   1.0000000000000000       -28.000000000000000       -2.0497045774420908     
   1.0000000000000000       -29.000000000000000       -2.0128157848310635     
   1.0000000000000000       -30.000000000000000       -1.9778481709333420     
   1.0000000000000000       -31.000000000000000       -1.9446406699473580     
   1.0000000000000000       -32.000000000000000       -1.9130504972528670     
   1.0000000000000000       -33.000000000000000       -1.8829505667083308     
   1.0000000000000000       -34.000000000000000       -1.8542273401379334     
   1.0000000000000000       -35.000000000000000       -1.8267790260938148     
   1.0000000000000000       -36.000000000000000       -1.8005140628003131     
   1.0000000000000000       -37.000000000000000       -1.7753498337895448     
   1.0000000000000000       -38.000000000000000       -1.7512115752069832     
   1.0000000000000000       -39.000000000000000       -1.7280314418869682     
   1.0000000000000000       -40.000000000000000       -1.7057477056445323     
   1.0000000000000000       -41.000000000000000       -1.6843040642241203     
   1.0000000000000000       -42.000000000000000       -1.6636490433017304     
   1.0000000000000000       -43.000000000000000       -1.6437354770901624     
   1.0000000000000000       -44.000000000000000       -1.6245200556252175     
   1.0000000000000000       -45.000000000000000       -1.6059629288490715     
   1.0000000000000000       -46.000000000000000       -1.5880273592593936     
   1.0000000000000000       -47.000000000000000       -1.5706794162389008     
   1.0000000000000000       -48.000000000000000       -1.5538877062821002     
   1.0000000000000000       -49.000000000000000       -1.5376231342422897     
   1.0000000000000000       -50.000000000000000       -1.5218586914706087     
   1.0000000000000000       -51.000000000000000       -1.5065692673399695     
   1.0000000000000000       -52.000000000000000       -1.4917314811639977     
   1.0000000000000000       -53.000000000000000       -1.4773235319535878     
   1.0000000000000000       -54.000000000000000       -1.4633250638166395     
   1.0000000000000000       -55.000000000000000       -1.4497170451121792     
   1.0000000000000000       -56.000000000000000       -1.4364816597283960     
   1.0000000000000000       -57.000000000000000       -1.4236022090730833     
   1.0000000000000000       -58.000000000000000       -1.4110630235512405     
   1.0000000000000000       -59.000000000000000       -1.3988493824634609     
   1.0000000000000000       -60.000000000000000       -1.3869474413946632     
   1.0000000000000000       -61.000000000000000       -1.3753441662793533     
   1.0000000000000000       -62.000000000000000       -1.3640272734299261     
   1.0000000000000000       -63.000000000000000       -1.3529851749010715     
   1.0000000000000000       -64.000000000000000       -1.3422069286381697     
   1.0000000000000000       -65.000000000000000       -1.3316821929224432     
   1.0000000000000000       -66.000000000000000       -1.3214011846820017     
   1.0000000000000000       -67.000000000000000       -1.3113546412869932     
   1.0000000000000000       -68.000000000000000       -1.3015337854899380     
   1.0000000000000000       -69.000000000000000       -1.2919302932097891     
   1.0000000000000000       -70.000000000000000       -1.2825362638911164     
   1.0000000000000000       -71.000000000000000       -1.2733441931986635     
   1.0000000000000000       -72.000000000000000       -1.2643469478329130     
   1.0000000000000000       -73.000000000000000       -1.2555377422746894     
   1.0000000000000000       -74.000000000000000       -1.2469101172865851     
   1.0000000000000000       -75.000000000000000       -1.2384579200165047     
   1.0000000000000000       -76.000000000000000       -1.2301752855641301     
   1.0000000000000000       -77.000000000000000       -1.2220566198848681     
   1.0000000000000000       -78.000000000000000       -1.2140965839180997     
   1.0000000000000000       -79.000000000000000       -1.2062900788374566     
   1.0000000000000000       -80.000000000000000       -1.1986322323305780     
   1.0000000000000000       -81.000000000000000       -1.1911183858245018     
   1.0000000000000000       -82.000000000000000       -1.1837440825806231     
   1.0000000000000000       -83.000000000000000       -1.1765050565901325     
   1.0000000000000000       -84.000000000000000       -1.1693972222070901     
   1.0000000000000000       -85.000000000000000       -1.1624166644619294     
   1.0000000000000000       -86.000000000000000       -1.1555596300032382     
   1.0000000000000000       -87.000000000000000       -1.1488225186202154     
   1.0000000000000000       -88.000000000000000       -1.1422018753023302     
   1.0000000000000000       -89.000000000000000       -1.1356943827964052     
   1.0000000000000000       -90.000000000000000       -1.1292968546247217     
   1.0000000000000000       -91.000000000000000       -1.1230062285307729     
   1.0000000000000000       -92.000000000000000       -1.1168195603220517     
   1.0000000000000000       -93.000000000000000       -1.1107340180817629     
