  0.10000000000000001        8.1224463126350163E-002
  0.20000000000000001       0.16191216812159867     
  0.30000000000000004       0.24152990392999796     
  0.40000000000000002       0.31955153020626081     
  0.50000000000000000       0.39546145422507228     
  0.60000000000000009       0.46875803808843836     
  0.70000000000000007       0.53895691371491716     
  0.80000000000000004       0.60559418370418883     
  0.90000000000000002       0.66822948692458883     
   1.0000000000000000       0.72644890856519051     
   1.1000000000000001       0.78232958271281405     
   1.2000000000000002       0.83821025686023698     
   1.3000000000000000       0.89409093100744430     
   1.4000000000000001       0.94997160515442214     
   1.5000000000000000        1.0058522793011559     
   1.6000000000000001        1.0617329534476314     
   1.7000000000000002        1.1176136275938342     
   1.8000000000000000        1.1734943017397501     
   1.9000000000000001        1.2293749758853647     
   2.0000000000000000        1.2852556500306633     
   2.1000000000000001        1.3411363241756320     
   2.2000000000000002        1.3970169983202561     
   2.3000000000000003        1.4528976724645217     
   2.4000000000000004        1.5087783466084139     
   2.5000000000000000        1.5646590207519186     
   2.6000000000000001        1.6205396948950215     
   2.7000000000000002        1.6764203690377086     
   2.8000000000000003        1.7323010431799650     
   2.9000000000000004        1.7881817173217764     
   3.0000000000000000        1.8440623914631282     
   3.1000000000000001        1.8999430656040071     
   3.2000000000000002        1.9558237397443976     
   3.3000000000000003        2.0117044138842859     
   3.4000000000000004        2.0675850880236579     
   3.5000000000000000        2.1234657621624979     
   3.6000000000000001        2.1793464363007935     
   3.7000000000000002        2.2352271104385291     
   3.8000000000000003        2.2911077845756909     
   3.9000000000000004        2.3469884587122642     
   4.0000000000000000        2.4028691328482341     
   4.1000000000000005        2.4587498069835876     
   4.2000000000000002        2.5146304811183096     
   4.2999999999999998        2.5705111552523849     
   4.4000000000000004        2.6263918293858017     
   4.5000000000000000        2.6822725035185426     
   4.6000000000000005        2.7381531776505956     
   4.7000000000000002        2.7940338517819452     
   4.8000000000000007        2.8499145259125771     
   4.9000000000000004        2.9057952000424767     
   5.0000000000000000        2.9616758741716298     
   5.1000000000000005        3.0175565483000231     
   5.2000000000000002        3.0734372224276409     
   5.3000000000000007        3.1293178965544706     
   5.4000000000000004        3.1851985706804955     
   5.5000000000000000        3.2410792448057020     
   5.6000000000000005        3.2969599189300771     
   5.7000000000000002        3.3528405930536049     
   5.8000000000000007        3.4087212671762712     
   5.9000000000000004        3.4646019412980626     
   6.0000000000000000        3.5204826154189641     
   6.1000000000000005        3.5763632895389619     
   6.2000000000000002        3.6322439636580413     
   6.3000000000000007        3.6881246377761876     
   6.4000000000000004        3.7440053118933863     
   6.5000000000000000        3.7998859860096230     
   6.6000000000000005        3.8557666601248859     
   6.7000000000000002        3.9116473342391571     
   6.8000000000000007        3.9675280083524243     
   6.9000000000000004        4.0234086824646713     
   7.0000000000000000        4.0792893565758854     
   7.1000000000000005        4.1351700306860533     
   7.2000000000000002        4.1910507047951588     
   7.3000000000000007        4.2469313789031871     
   7.4000000000000004        4.3028120530101237     
   7.5000000000000000        4.3586927271159572     
   7.6000000000000005        4.4145734012206708     
   7.7000000000000002        4.4704540753242501     
   7.8000000000000007        4.5263347494266828     
   7.9000000000000004        4.5822154235279511     
   8.0000000000000000        4.6380960976280425     
   8.0999999999999996        4.6939767717269447     
   8.2000000000000011        4.7498574458246416     
   8.3000000000000007        4.8057381199211164     
   8.4000000000000004        4.8616187940163584     
   8.5000000000000000        4.9174994681103517     
   8.5999999999999996        4.9733801422030819     
   8.7000000000000011        5.0292608162945349     
   8.8000000000000007        5.0851414903846957     
   8.9000000000000004        5.1410221644735525     
   9.0000000000000000        5.1969028385610869     
   9.0999999999999996        5.2527835126472855     
   9.2000000000000011        5.3086641867321385     
   9.3000000000000007        5.3645448608156263     
   9.4000000000000004        5.4204255348977366     
   9.5000000000000000        5.4763062089784542     
   9.6000000000000014        5.5321868830577667     
   9.7000000000000011        5.5880675571356582     
   9.8000000000000007        5.6439482312121143     
   9.9000000000000004        5.6998289052871201     
   10.000000000000000        5.7557095793606630     
