   115.00000000000000                    (197.40987802697958,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.10000000000001                    (197.46814918519632,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.20000000000000                    (197.52645377930256,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.30000000000001                    (197.58479177969886,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.40000000000001                    (197.64316315680378,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.50000000000000                    (197.70156788105388,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.60000000000001                    (197.76000592290382,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.70000000000000                    (197.81847725282628,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.80000000000001                    (197.87698184131207,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   115.90000000000001                    (197.93551965887011,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.00000000000000                    (197.99409067602738,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.10000000000001                    (198.05269486332915,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.20000000000000                    (198.11133219133870,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.30000000000001                    (198.17000263063770,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.40000000000001                    (198.22870615182595,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.50000000000000                    (198.28744272552146,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.60000000000001                    (198.34621232236060,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.70000000000000                    (198.40501491299798,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.80000000000001                    (198.46385046810656,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   116.90000000000001                    (198.52271895837754,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.00000000000000                    (198.58162035452060,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.10000000000001                    (198.64055462726375,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.20000000000000                    (198.69952174735334,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.30000000000001                    (198.75852168555429,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.40000000000001                    (198.81755441264977,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.50000000000000                    (198.87661989944155,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.60000000000001                    (198.93571811674985,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.70000000000000                    (198.99484903541335,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.80000000000001                    (199.05401262628934,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   117.90000000000001                    (199.11320886025356,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.00000000000000                    (199.17243770820036,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.10000000000001                    (199.23169914104270,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.20000000000000                    (199.29099312971209,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.30000000000001                    (199.35031964515872,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.40000000000001                    (199.40967865835137,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.50000000000000                    (199.46907014027752,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.60000000000001                    (199.52849406194335,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.70000000000000                    (199.58795039437365,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.80000000000001                    (199.64743910861205,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   118.90000000000001                    (199.70696017572084,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.00000000000000                    (199.76651356678113,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.10000000000001                    (199.82609925289276,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.20000000000000                    (199.88571720517439,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.30000000000001                    (199.94536739476351,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.40000000000001                    (200.00504979281638,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.50000000000000                    (200.06476437050816,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.60000000000001                    (200.12451109903293,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.70000000000000                    (200.18428994960357,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.80000000000001                    (200.24410089345193,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   119.90000000000001                    (200.30394390182875,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.00000000000000                    (200.36381894600370,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.10000000000001                    (200.42372599726548,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.20000000000000                    (200.48366502692173,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.30000000000001                    (200.54363600629904,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.40000000000001                    (200.60363890674304,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.50000000000000                    (200.66367369961847,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.60000000000001                    (200.72374035630901,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.70000000000000                    (200.78383884821744,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.80000000000001                    (200.84396914676566,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   120.90000000000001                    (200.90413122339459,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.00000000000000                    (200.96432504956434,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.10000000000001                    (201.02455059675412,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.20000000000000                    (201.08480783646226,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.30000000000001                    (201.14509674020630,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.40000000000001                    (201.20541727952295,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.50000000000000                    (201.26576942596810,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.60000000000001                    (201.32615315111684,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.70000000000000                    (201.38656842656351,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.80000000000001                    (201.44701522392174,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   121.90000000000001                    (201.50749351482429,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.00000000000000                    (201.56800327092333,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.10000000000001                    (201.62854446389022,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.20000000000000                    (201.68911706541567,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.30000000000001                    (201.74972104720976,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.40000000000001                    (201.81035638100181,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.50000000000000                    (201.87102303854050,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.60000000000001                    (201.93172099159398,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.70000000000000                    (201.99245021194963,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.80000000000001                    (202.05321067141438,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   122.90000000000001                    (202.11400234181440,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.00000000000000                    (202.17482519499541,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.10000000000001                    (202.23567920282255,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.20000000000000                    (202.29656433718037,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.30000000000001                    (202.35748056997289,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.40000000000001                    (202.41842787312362,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.50000000000000                    (202.47940621857560,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.60000000000001                    (202.54041557829134,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.70000000000000                    (202.60145592425280,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.80000000000001                    (202.66252722846164,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   123.90000000000001                    (202.72362946293890,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.00000000000000                    (202.78476259972530,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.10000000000001                    (202.84592661088107,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.20000000000000                    (202.90712146848605,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.30000000000001                    (202.96834714463967,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.40000000000001                    (203.02960361146094,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.50000000000000                    (203.09089084108857,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.60000000000001                    (203.15220880568086,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.70000000000000                    (203.21355747741575,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.80000000000001                    (203.27493682849087,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   124.90000000000001                    (203.33634683112351,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.00000000000000                    (203.39778745755066,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.10000000000001                    (203.45925868002900,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.20000000000000                    (203.52076047083492,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.30000000000001                    (203.58229280226450,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.40000000000001                    (203.64385564663363,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.50000000000000                    (203.70544897627789,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.60000000000001                    (203.76707276355265,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.70000000000000                    (203.82872698083301,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.80000000000001                    (203.89041160051386,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   125.90000000000001                    (203.95212659500993,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.00000000000000                    (204.01387193675569,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.10000000000001                    (204.07564759820551,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.20000000000000                    (204.13745355183343,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.30000000000001                    (204.19928977013353,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.40000000000001                    (204.26115622561954,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.50000000000000                    (204.32305289082521,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.60000000000001                    (204.38497973830403,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.70000000000000                    (204.44693674062947,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.80000000000001                    (204.50892387039485,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   126.90000000000001                    (204.57094110021333,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.00000000000000                    (204.63298840271807,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.10000000000001                    (204.69506575056215,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.20000000000000                    (204.75717311641844,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.30000000000001                    (204.81931047297994,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.40000000000001                    (204.88147779295949,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.50000000000000                    (204.94367504908990,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.60000000000001                    (205.00590221412395,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.70000000000000                    (205.06815926083442,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.80000000000001                    (205.13044616201407,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   127.90000000000001                    (205.19276289047565,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.00000000000000                    (205.25510941905188,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.09999999999999                    (205.31748572059553,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.20000000000002                    (205.37989176797947,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.30000000000001                    (205.44232753409642,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.40000000000001                    (205.50479299185932,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.50000000000000                    (205.56728811420106,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.59999999999999                    (205.62981287407464,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.70000000000002                    (205.69236724445310,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.80000000000001                    (205.75495119832951,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   128.90000000000001                    (205.81756470871713,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.00000000000000                    (205.88020774864918,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.09999999999999                    (205.94288029117916,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.20000000000002                    (206.00558230938051,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.30000000000001                    (206.06831377634688,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.40000000000001                    (206.13107466519199,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.50000000000000                    (206.19386494904973,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.59999999999999                    (206.25668460107408,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.70000000000002                    (206.31953359443926,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.80000000000001                    (206.38241190233958,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   129.90000000000001                    (206.44531949798949,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.00000000000000                    (206.50825635462363,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.09999999999999                    (206.57122244549686,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.20000000000002                    (206.63421774388422,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.30000000000001                    (206.69724222308085,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.40000000000001                    (206.76029585640217,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.50000000000000                    (206.82337861718378,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.59999999999999                    (206.88649047878152,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.70000000000002                    (206.94963141457140,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.80000000000001                    (207.01280139794966,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   130.90000000000001                    (207.07600040233285,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.00000000000000                    (207.13922840115765,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.09999999999999                    (207.20248536788102,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.20000000000002                    (207.26577127598023,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.30000000000001                    (207.32908609895273,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.40000000000001                    (207.39242981031626,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.50000000000000                    (207.45580238360881,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.59999999999999                    (207.51920379238871,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.70000000000002                    (207.58263401023447,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.80000000000001                    (207.64609301074498,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   131.90000000000001                    (207.70958076753936,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.00000000000000                    (207.77309725425704,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.09999999999999                    (207.83664244455778,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.20000000000002                    (207.90021631212161,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.30000000000001                    (207.96381883064890,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.40000000000001                    (208.02744997386031,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.50000000000000                    (208.09110971549686,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.59999999999999                    (208.15479802931986,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.70000000000002                    (208.21851488911105,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.80000000000001                    (208.28226026867233,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   132.90000000000001                    (208.34603414182607,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.00000000000000                    (208.40983648241499,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.09999999999999                    (208.47366726430212,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.20000000000002                    (208.53752646137087,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.30000000000001                    (208.60141404752497,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.40000000000001                    (208.66532999668860,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.50000000000000                    (208.72927428280622,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.59999999999999                    (208.79324687984271,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.70000000000002                    (208.85724776178336,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.80000000000001                    (208.92127690263374,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   133.90000000000001                    (208.98533427641988,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.00000000000000                    (209.04941985718821,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.09999999999999                    (209.11353361900552,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.20000000000002                    (209.17767553595903,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.30000000000001                    (209.24184558215634,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.40000000000001                    (209.30604373172542,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.50000000000000                    (209.37026995881473,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.59999999999999                    (209.43452423759305,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.70000000000002                    (209.49880654224967,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.80000000000001                    (209.56311684699423,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   134.90000000000001                    (209.62745512605679,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.00000000000000                    (209.69182135368789,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.09999999999999                    (209.75621550415840,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.20000000000002                    (209.82063755175980,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.30000000000001                    (209.88508747080380,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.40000000000001                    (209.94956523562263,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.50000000000000                    (210.01407082056895,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.59999999999999                    (210.07860420001595,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.70000000000002                    (210.14316534835712,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.80000000000001                    (210.20775424000647,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   135.90000000000001                    (210.27237084939844,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.00000000000000                    (210.33701515098798,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.09999999999999                    (210.40168711925043,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.20000000000002                    (210.46638672868158,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.30000000000001                    (210.53111395379770,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.40000000000001                    (210.59586876913554,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.50000000000000                    (210.66065114925226,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.59999999999999                    (210.72546106872551,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.70000000000002                    (210.79029850215343,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.80000000000001                    (210.85516342415463,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   136.90000000000001                    (210.92005580936811,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.00000000000000                    (210.98497563245340,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.09999999999999                    (211.04992286809050,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.20000000000002                    (211.11489749097990,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.30000000000001                    (211.17989947584255,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.40000000000001                    (211.24492879741979,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.50000000000000                    (211.30998543047357,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.59999999999999                    (211.37506934978626,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.70000000000002                    (211.44018053016075,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.80000000000001                    (211.50531894642026,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   137.90000000000001                    (211.57048457340866,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.00000000000000                    (211.63567738599028,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.09999999999999                    (211.70089735904983,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.20000000000002                    (211.76614446749264,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.30000000000001                    (211.83141868624435,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.40000000000001                    (211.89671999025126,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.50000000000000                    (211.96204835448009,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.59999999999999                    (212.02740375391798,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.70000000000002                    (212.09278616357264,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.80000000000001                    (212.15819555847224,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   138.90000000000001                    (212.22363191366546,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.00000000000000                    (212.28909520422135,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.09999999999999                    (212.35458540522959,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.20000000000002                    (212.42010249180032,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.30000000000001                    (212.48564643906411,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.40000000000001                    (212.55121722217203,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.50000000000000                    (212.61681481629563,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.59999999999999                    (212.68243919662703,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.70000000000002                    (212.74809033837872,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.80000000000001                    (212.81376821678376,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   139.90000000000001                    (212.87947280709560,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.00000000000000                    (212.94520408458828,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.09999999999999                    (213.01096202455625,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.20000000000002                    (213.07674660231453,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.30000000000001                    (213.14255779319848,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.40000000000001                    (213.20839557256406,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.50000000000000                    (213.27425991578767,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.59999999999999                    (213.34015079826619,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.70000000000002                    (213.40606819541696,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.80000000000001                    (213.47201208267785,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   140.90000000000001                    (213.53798243550713,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.00000000000000                    (213.60397922938364,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.09999999999999                    (213.67000243980658,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.20000000000002                    (213.73605204229574,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.30000000000001                    (213.80212801239131,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.40000000000001                    (213.86823032565394,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.50000000000000                    (213.93435895766476,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.59999999999999                    (214.00051388402539,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.70000000000002                    (214.06669508035796,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.80000000000001                    (214.13290252230496,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   141.90000000000001                    (214.19913618552937,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.00000000000000                    (214.26539604571465,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.09999999999999                    (214.33168207856477,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.20000000000002                    (214.39799425980402,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.30000000000001                    (214.46433256517727,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.40000000000001                    (214.53069697044978,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.50000000000000                    (214.59708745140730,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.59999999999999                    (214.66350398385597,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.70000000000002                    (214.72994654362248,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.80000000000001                    (214.79641510655375,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   142.90000000000001                    (214.86290964851742,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.00000000000000                    (214.92943014540134,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.09999999999999                    (214.99597657311392,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.20000000000002                    (215.06254890758399,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.30000000000001                    (215.12914712476075,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.40000000000001                    (215.19577120061388,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.50000000000000                    (215.26242111113345,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.59999999999999                    (215.32909683233001,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.70000000000002                    (215.39579834023448,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.80000000000001                    (215.46252561089818,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   143.90000000000001                    (215.52927862039292,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
   144.00000000000000                    (215.59605734481082,0.0000000000000000)   1.0000000000000000        1.0000000000000000     
